Id,y,x1,x2,x3,x4,x5,X^2,,,,,expo^x,,,,,cos(x),,,,,const
91,3.8130320649,2.0210435615,-0.468864188,-2.2014412855,0.1993001969,-0.050603541,4.0846170774,0.2198336268,4.8463437335,0.0397205685,0.0025607184,7.5461957453,0.6257125567,0.1106435744,1.2205483157,0.9506554918,-0.4351881426,0.8920821067,-0.5896657797,0.9802053673,0.998719914,1
92,-9.5148839832,-0.5175190425,-0.9788298594,-0.4391895218,0.1813384292,-0.5028167006,0.2678259594,0.9581078936,0.1928874361,0.0328836259,0.2528246344,0.5959973594,0.3757505227,0.6445586101,1.1988208266,0.6048246482,0.8690492461,0.5579939639,0.9050965807,0.9836031932,0.8762286842,1
93,6.3258617431,2.4124536795,-0.9605043816,-0.7931173627,-2.28862004,0.251484415,5.8199327559,0.9225686671,0.629035151,5.2377816876,0.063244411,11.1613138614,0.3826998105,0.4524321994,0.101406302,1.2859328587,-0.7457483181,0.573106728,0.7016274705,-0.6577469669,0.9685441042,1
94,-18.2533202724,-2.0164066278,-0.5394546334,-0.2756705346,-0.7097279658,1.7388726775,4.0658956886,0.2910113015,0.0759942436,0.5037137855,3.0236781884,0.133133003,0.5830661505,0.7590629746,0.4917779597,5.6909242979,-0.4310086643,0.8579889464,0.9622428997,0.758539169,-0.1672861177,1
95,2.4591895187,0.9943943913,1.3191368763,-0.8824188185,1.1285940645,0.4960009463,0.9888202055,1.7401220984,0.7786629713,1.2737245625,0.2460169388,2.7030868326,3.7401917355,0.4137808395,3.0913072649,1.6421411118,0.5450107493,0.2490114801,0.6352850046,0.427930931,0.8794927879,1
96,-1.7872225816,0.7714059487,1.0294388288,-0.908763246,-0.424317621,0.8625960113,0.5950671377,1.0597443022,0.8258506372,0.1800454435,0.7440718788,2.1628049099,2.7994943981,0.4030223555,0.6542160562,2.3693034555,0.71693123,0.5152998554,0.6147217018,0.9113198799,0.650467904,1
97,-12.932981236,-2.655619093,1.5133280826,0.5531320642,-0.0457039607,0.2205076558,7.052312767,2.2901618855,0.3059550805,0.002088852,0.0486236262,0.0702553306,4.5418212254,1.7386901879,0.955324734,1.2467094692,-0.8842206478,0.057436617,0.8508832532,0.9989557558,0.9757865381,1
98,2.7048823733,-1.0299352833,-0.3499433646,1.1002843382,1.2980219723,2.6962240526,1.0607666878,0.1224603584,1.2106256249,1.6848610406,7.2696241416,0.3570300656,0.7047280011,3.0050203446,3.6620458708,14.8236525826,0.5148743254,0.9393921315,0.4533426988,0.2694042488,-0.9024519369,1
99,-15.8942591767,-0.0739246663,-0.6585529668,-0.5142339659,-1.0180418753,-0.0778547559,0.0054648563,0.4336920101,0.2644365717,1.0364092598,0.006061363,0.9287416568,0.5175997769,0.5979584758,0.3613017218,0.9250987819,0.997268816,0.7908786045,0.8706697654,0.5250334806,0.996970849,1
100,-0.2321366101,0.38273243,-0.0342422805,1.0963468457,-0.2342158013,-0.3474506525,0.146484113,0.0011725338,1.201976406,0.0548570416,0.1207219559,1.4662856435,0.9663373515,2.9932113635,0.7911910574,0.7064868764,0.9276476558,0.9994137904,0.4568488055,0.9726966374,0.940243825,1
101,-1.4623881974,-0.5812684769,-1.6326345262,-1.5677677243,-1.1791579306,1.3014280717,0.3378730422,2.6654954963,2.4578956374,1.3904134254,1.6937150257,0.5591885987,0.1954140719,0.2085101153,0.3075375976,3.6745404296,0.8357668215,-0.0617987958,0.0030285979,0.3817032716,0.2661225262,1
102,-14.5838717216,0.8952602729,1.3749640664,-1.3322116546,-1.9686246898,-0.6600563201,0.8014909562,1.8905261839,1.7747878926,3.8754831692,0.4356743457,2.4479728475,3.9549346053,0.2638929753,0.1396487846,0.5168222262,0.6253157279,0.1945829549,0.2363276272,-0.3874172155,0.7899576994,1
103,-15.3066130568,0.1758189533,0.4986902749,1.047972156,0.2842796708,1.7426687807,0.0309123043,0.2486919903,1.0982456397,0.0808149312,3.0368944791,1.1922221912,1.6465633126,2.8518621189,1.3288045066,5.71256869,0.9845836223,0.8782097247,0.4993290227,0.9598639296,-0.1710275134,1
104,0.1516723639,-0.2226056809,-0.913079218,-1.6812182155,-0.8889713581,0.242117961,0.0495532892,0.8337136584,2.8264946881,0.7902700755,0.058621107,0.800430412,0.4012866705,0.1861470706,0.4110783878,1.2739444597,0.9753255002,0.6113117895,-0.1101976299,0.630211022,0.9708323517,1
105,-27.0231529409,-0.8887202574,0.9367424635,1.412327706,-2.3695869052,0.8640523005,0.7898236958,0.877486443,1.9946695492,5.6149421014,0.746586378,0.4111816228,2.5516557535,4.1055006892,0.0935193507,2.3727563601,0.6304059627,0.5924155411,0.157806201,-0.7165129543,0.6493611139,1
106,-15.7718840488,-2.2396040587,0.4014990551,1.2248705642,0.0648561063,-1.2796891732,5.0158263396,0.1612014912,1.500307899,0.0042063145,1.63760438,0.106500664,1.4940627021,3.4037254903,1.067005478,0.2781237353,-0.6200510203,0.9204761998,0.3390677447,0.9978975798,0.2870129728,1
107,-0.0359695489,-0.5854312043,-0.2616454457,-0.1822447838,-0.2028968408,-0.1098827793,0.3427296949,0.0684583393,0.0332131612,0.041167128,0.0120742252,0.5568656872,0.7697839055,0.8333973133,0.8163624524,0.8959391517,0.8334738976,0.965965658,0.9834393316,0.979486953,0.9939689594,1
108,5.3894108426,0.2134800489,-1.2085736537,-0.2420198299,1.5182611704,-0.3846454231,0.0455737313,1.4606502765,0.0585735981,2.3051169814,0.1479521015,1.237978799,0.2986229155,0.7850406101,4.5642817826,0.680691951,0.9772995432,0.3543535541,0.9708558749,0.0525109941,0.926931539,1
109,-27.0612129289,-0.4438360932,1.0781973037,-2.5591846663,1.1813786013,-0.631903758,0.1969904776,1.1625094257,6.5494261565,1.3956553996,0.3993023594,0.64157057,2.93937597,0.0773677953,3.2588637813,0.5315788396,0.9031110668,0.4729174995,-0.8351405915,0.3796497997,0.8069044557,1
110,1.3409815843,0.1639285725,0.0963213559,0.9424681192,-0.2675947462,-0.6780257816,0.0268725769,0.0092778036,0.8882461557,0.0716069482,0.4597189605,1.1781301611,1.1011128563,2.5663075613,0.7652178257,0.5076181529,0.9865937736,0.9953646837,0.587793081,0.9644096647,0.7788125774,1
111,-8.353865072,1.2978457907,-2.3641738171,0.0203341817,-1.3479254226,-0.7615733883,1.6844036963,5.5893178377,0.0004134789,1.816902945,0.5799940257,3.6614007422,0.0940269517,1.0205423296,0.2597786329,0.4669311847,0.2695739124,-0.712726447,0.9997932677,0.221030428,0.7237511731,1
112,4.2827057844,2.0112566815,-0.0445954265,0.1950696972,-1.7815628557,-0.7290446588,4.0451534387,0.0019887521,0.0380521867,3.1739662088,0.5315061145,7.4727022556,0.9563843314,1.2153956932,0.168374796,0.4823695976,-0.4263559266,0.9990057888,0.9810341622,-0.2092095275,0.7458111502,1
113,4.4223191973,0.1965574007,0.3547576931,0.6168865544,0.0086278989,0.5270042085,0.0386348118,0.1258530208,0.380549021,7.44406397319147E-05,0.2777334357,1.2172051873,1.4258351228,1.853149371,1.0086652265,1.6938502777,0.9807447078,0.9377306848,0.8156835304,0.9999627799,0.864317669,1
114,-0.3316668789,0.4537819126,-1.829740411,0.0370057219,0.7679024077,0.5898798207,0.2059180242,3.3479499717,0.0013694235,0.5896741078,0.3479582029,1.574254635,0.1604552148,1.0376989584,2.1552406928,1.8037716264,0.8987956651,-0.2560599823,0.9993153664,0.7193692971,0.8310075362,1
115,-4.4194954665,-0.36385881,-0.8056265075,-1.1183119243,-0.1310540115,1.1330798796,0.1323932336,0.6490340697,1.2506215601,0.0171751539,1.2838700135,0.6949893134,0.4468079103,0.3268310448,0.8771703958,3.1052054466,0.9345304998,0.6926594932,0.4372012625,0.9914247071,0.4238723081,1
116,-20.6920014478,-1.9518041015,-0.6598917297,-1.1398024554,0.7849575212,-0.5543096266,3.8095392506,0.435457095,1.2991496374,0.6161583102,0.3072591621,0.1420176261,0.5169072972,0.3198822066,2.192313812,0.5744687223,-0.3718561656,0.7900586092,0.4177739914,0.7074182936,0.8502640254,1
117,14.10262844,-0.4706376582,-0.2169495699,0.4453932509,-0.3923889981,-3.0461430548,0.2214998053,0.0470671159,0.1983751479,0.1539691259,9.2789875103,0.6246038575,0.804970563,1.5611039807,0.6754413174,0.0475419379,0.8912793203,0.9765586021,0.9024413177,0.9239981519,-0.9954481445,1
118,-0.4896522675,0.5433118914,0.4390429577,-0.2195410283,-1.0840366207,0.3517801107,0.2951878113,0.1927587187,0.0481982631,1.175135395,0.1237492463,1.721699512,1.5512219228,0.8028872159,0.3382274703,1.4215958956,0.856001218,0.9051588909,0.9759975078,0.4677644047,0.9387608288,1
119,-10.320436743,0.3792355335,-0.4700328827,-0.2167314706,-0.9301565025,-0.1785890921,0.1438195899,0.2209309108,0.0469725303,0.8651911192,0.0318940638,1.4611671491,0.6249817169,0.8051461457,0.3944919666,0.8364495325,0.9289479204,0.8915533956,0.9766055251,0.5977085194,0.9840953077,1
120,-27.8200432096,-1.5504293451,0.417318821,-0.9443684908,0.2381031478,-1.4059629163,2.4038311541,0.1741549984,0.8918318465,0.056693109,1.9767317219,0.2121568658,1.5178863699,0.3889251031,1.2688400642,0.2451309022,0.0203655737,0.9141789358,0.5862545984,0.9717871139,0.1640880018,1
121,12.4984078663,-0.5900576459,-0.1104894051,-1.6606998119,0.1151478731,-0.3791475629,0.3481680254,0.0122079086,2.7579238651,0.0132590327,0.1437528744,0.554295331,0.8953958168,0.1900059651,1.1220393448,0.6844446066,0.8309086058,0.9939022529,-0.0897824245,0.9933778055,0.9289804845,1
122,7.6972512542,-1.7423561978,-1.3032427541,0.6051200841,0.8955559856,-0.1319086398,3.03580512,1.6984416761,0.3661703162,0.8020205233,0.0173998892,0.1751073267,0.2716494708,1.8314721263,2.4486968511,0.8764210614,-0.1707195277,0.2643728454,0.8224337924,0.6250849348,0.9913126629,1
123,-8.9912085374,0.404761812,0.2238435633,0.3296229821,1.2859840071,-1.5069983982,0.1638321245,0.0501059408,0.1086513103,1.6537548665,2.2710441722,1.4989454268,1.2508753213,1.3904438075,3.6182265666,0.2215740579,0.9191962216,0.9750514636,0.9461644463,0.2809773368,0.0637546593,1
124,8.3933140879,0.6764607324,-0.3820089556,-0.2242589343,-0.3022497305,-0.3751471167,0.4575991224,0.1459308421,0.0502920696,0.0913548996,0.1407353591,1.9669039989,0.6824889411,0.7991081911,0.7391534527,0.6871881745,0.7797933108,0.9279175993,0.9749591759,0.9546692313,0.9304537271,1
125,-13.3231871227,-1.2261961918,0.1833391993,1.6709430328,-0.0561330204,-0.0013850427,1.5035571007,0.033613262,2.7920506188,0.003150916,1.91834337804145E-06,0.2934065199,1.2012217925,5.3171797084,0.9454133682,0.998615916,0.3378203471,0.9832403934,-0.0999793886,0.9984249556,0.9999990408,1
126,-10.9139492292,-0.6872990372,-0.1174745464,0.466166426,-0.3702424407,-0.4538040411,0.4723799665,0.0138002691,0.2173111368,0.1370794649,0.2059381077,0.5029326386,0.8891631438,1.5938722391,0.6905668888,0.6352071956,0.772962463,0.9931077971,0.8932979057,0.9322396479,0.8987859645,1
127,10.4342896814,0.4032645402,-0.9180047698,0.2524966271,0.8203217973,1.3599485417,0.1626222894,0.8427327574,0.0637545467,0.6729278511,1.849460036,1.4967027773,0.3993149721,1.2872351544,2.2712305957,3.8959928154,0.9197848165,0.6074063581,0.9682917272,0.6819858912,0.2092889849,1
128,-4.8820559353,-0.0903820073,1.3675972398,1.0344098865,-0.9962126404,-1.2179385116,0.0081689072,1.8703222103,1.0700038133,0.9924396248,1.483374218,0.9135821236,3.9259063423,2.8134454934,0.3692753747,0.2958394082,0.9959183261,0.2018036271,0.5110332601,0.5434853764,0.3455809572,1
129,-0.5288317492,-0.3049636379,1.0289354926,-0.0722870076,-0.6006575577,1.55224318,0.0930028204,1.0587082479,0.0052254115,0.3607895016,2.40945889,0.7371501783,2.7980856659,0.9302638647,0.5484508794,4.7220507211,0.9538578712,0.5157311542,0.9973884318,0.8249641515,0.0185520824,1
130,20.5754297562,0.286904488,-2.3205942758,0.3171606263,0.5200406146,0.2256086545,0.0823141852,5.3851577928,0.1005908629,0.2704422408,0.050899265,1.3322969571,0.0982152013,1.37322313,1.6820959659,1.25308518,0.9591244516,-0.6814909076,0.9501247625,0.8677989984,0.9746581318,1
131,-15.3403358596,0.4497121002,-0.0672756089,-1.3183958696,-0.3707040032,-0.9456157956,0.2022409731,0.0045260076,1.7381676691,0.137421458,0.8941892328,1.5678607338,0.9349374887,0.2675641657,0.6902482226,0.3884402974,0.9005722915,0.9977378496,0.249729077,0.9320725362,0.5852436676,1
132,-5.8306529075,-0.9327409108,-1.2630683491,0.4524890926,0.0978961454,-0.4481653627,0.8700056067,1.5953416545,0.204746379,0.0095836553,0.2008521923,0.3934737546,0.2827850108,1.5722207221,1.1028482433,0.6387990418,0.5956345706,0.3028941278,0.8993616446,0.9952119981,0.9012435905,1
133,-6.3273805837,-0.6493379277,-0.023423105,1.0791947281,-2.0042157155,0.3768765209,0.4216397444,0.0005486418,1.1646612612,4.0168806343,0.142035912,0.5223915232,0.9768490866,2.9423092379,0.1347659491,1.4577242997,0.7964843012,0.9997256916,0.4720384271,-0.4199764665,0.929818666,1
134,-15.8286501684,-0.545711974,-1.884585845,-1.9457030832,-0.9127834941,0.2195095558,0.2978015586,3.5516638071,3.7857604878,0.8331737072,0.0481844451,0.579429098,0.1518919532,0.1428867268,0.4014053581,1.2454657493,0.8547579739,-0.3086653228,-0.3661857636,0.6115457957,0.9760043614,1
135,-2.2338473642,0.393062934,-0.9389815727,1.0170209914,1.4229834965,0.396086585,0.1544984701,0.8816863938,1.034331697,2.0248820314,0.1568845828,1.4815116238,0.3910258641,2.7649456861,4.1494819558,1.4859979771,0.9237402311,0.5906101583,0.5259020623,0.1472751666,0.9225778928,1
136,-8.0986105078,-0.5914026678,1.1244191845,0.7553956957,0.8674074114,-0.656463675,0.3497571155,1.2643185025,0.570622657,0.7523956173,0.4309445566,0.5535502928,3.0784283307,2.1284535766,2.3807305905,0.5186823244,0.8301594722,0.431700495,0.7280003204,0.6468059684,0.7921554678,1
137,-12.4721702352,-2.8345545053,2.1167910215,-1.6108784034,-0.0357680719,2.3807453512,8.0346992434,4.4808042286,2.5949292307,0.001279355,5.6679484274,0.0587446905,8.3044458958,0.1997121092,0.9648640467,10.8129593135,-0.9532329298,-0.5192684245,-0.0400713451,0.9993603907,-0.7242520258,1
138,-21.2332966779,0.3305767563,0.9492464736,-1.5023965694,-1.7776669547,-0.532702792,0.1092809918,0.9010688676,2.2571954517,3.160099802,0.2837722646,1.3917706095,2.5837619926,0.2225960535,0.169032047,0.5870162409,0.9458552923,0.5822958544,0.0683464349,-0.2053982615,0.8614375693,1
139,-2.0161432719,1.0907497344,-0.3462494476,-0.7946363211,0.1979672899,1.0819352185,1.1897349832,0.11988868,0.6314468828,0.0391910479,1.170583817,2.9765048244,0.7073360218,0.4517454954,1.2189225221,2.9503836669,0.4618205022,0.9406521591,0.7005443369,0.9804683899,0.4696207016,1
140,8.7462176685,-1.4449401991,-1.2105429941,-0.7886692545,1.0946383747,0.2348215259,2.0878521789,1.4654143406,0.621999193,1.1982331714,0.055141149,0.2357601748,0.298035404,0.4544491492,2.9881019148,1.2646830355,0.1255241355,0.3525113152,0.7047899916,0.4583678987,0.9725558823,1
141,1.7854818106,2.1321534106,0.9364457258,-0.0350951769,1.2650778381,0.2114970127,4.5460781662,0.8769305974,0.0012316714,1.6004219364,0.0447309864,8.4330069992,2.5508986933,0.9655135173,3.5433685344,1.2355262748,-0.5323355046,0.5926545765,0.9993842275,0.3009784259,0.9777177518,1
142,3.3510198093,-0.7049213525,0.6799748442,-0.6963266539,-0.2903971008,1.327782696,0.4969141132,0.4623657888,0.4848708089,0.0843304762,1.7630068877,0.4941474362,1.9738280785,0.4984127879,0.7479664905,3.7726689525,0.7616625156,0.7775885363,0.7672034563,0.9581302481,0.2406287967,1
143,10.6947852757,-0.1012814862,-0.8031413873,-0.4643376914,1.0217905856,-0.5525406734,0.0102579395,0.6450360881,0.2156094917,1.0440560008,0.3053011958,0.903678624,0.4479196625,0.6285512622,2.7781648549,0.5754858299,0.9948754132,0.6944497821,0.8941183638,0.5218393407,0.8511937944,1
144,7.605329087,-0.3868708469,-0.5102927396,0.1839254943,-0.3854897604,-1.601836049,0.1496690521,0.2603986801,0.0338285875,0.1486023554,2.5658787278,0.6791788073,0.6003198157,1.2019262695,0.68011746,0.2015261662,0.9260941975,0.8726015614,0.9831333348,0.9266143875,-0.0310347381,1
145,9.165730026,-0.8871809418,-0.9327890415,1.2433193845,0.8126740421,0.5872593794,0.7870900236,0.870095396,1.5458430918,0.6604390987,0.3448735787,0.4118150485,0.3934548168,3.467103033,2.2539270313,1.7990511363,0.6316001331,0.5955959087,0.3216550801,0.6875591957,0.8324623311,1
146,1.6793094836,-0.5053583173,-0.815791542,-0.5075176017,-1.0518801026,2.4972003916,0.2553870288,0.66551584,0.257574116,1.1064517501,6.2360097957,0.6032893677,0.4422890984,0.6019880998,0.3492804483,12.1484354456,0.8750010617,0.6852921533,0.8739536677,0.4959393248,-0.7994649905,1
147,-2.1517282136,-2.2453216484,0.5640085351,-1.284552298,-0.1043434915,-0.9880019425,5.0414693046,0.3181056276,1.6500746063,0.0108875642,0.9761478384,0.1058934744,1.7577042164,0.2767744684,0.9009157874,0.3723198648,-0.6245266616,0.8451190312,0.2823510802,0.9945611552,0.5503591922,1
148,3.3431602685,-1.1776289625,-1.1401963009,1.7549861537,-0.1329884223,-0.7657021945,1.3868099733,1.3000476047,3.0799763998,0.0176859205,0.5862998506,0.3080081724,0.3197562472,5.7833676634,0.875475228,0.4650072908,0.3831160271,0.4174161303,-0.1831501248,0.9911700651,0.720895884,1
149,2.9818706902,0.5557869641,0.0103493146,0.7200337593,-1.8242566559,0.3036039045,0.3088991494,0.0001071083,0.5184486146,3.3279123467,0.0921753308,1.7433123693,1.010403054,2.0545025681,0.1613375289,1.3547323464,0.8494854917,0.9999464463,0.7517834683,-0.2507552273,0.9542652608,1
150,16.9171404907,0.7726948371,-1.6615982911,0.4481952844,1.6961815728,-0.0148577034,0.5970573113,2.760908881,0.200879013,2.877031928,0.0002207513,2.1655943213,0.1898353254,1.5654843805,5.4530853777,0.9852521277,0.716032094,-0.0906772388,0.9012306246,-0.1250569643,0.9998896264,1
151,-3.6592649791,0.821405937,0.6705704503,-0.7075056975,0.0397667346,-1.5669947109,0.6747077134,0.4496647288,0.500564312,0.0015813932,2.4554724239,2.2736942624,1.955352434,0.4928720375,1.0405680174,0.2086713587,0.6811925884,0.7834672967,0.7599853858,0.9992094076,0.0038016068,1
152,5.5043454515,-0.4513030371,0.265687975,0.7231004937,0.0246121252,0.7199837301,0.2036744313,0.0705901,0.522874324,0.0006057567,0.5183765717,0.6367978396,1.3043280122,2.0608128529,1.0249175038,2.0543997856,0.8998795618,0.9649120855,0.7497577008,0.9996971369,0.7518164571,1
153,-2.1369546269,-1.102906213,-0.1016972746,0.0192793845,1.8495912467,-0.2141666562,1.2164021146,0.0103423357,0.0003716947,3.4209877798,0.0458673566,0.3319050938,0.9033029631,1.019466432,6.3572204565,0.8072138466,0.4510041711,0.9948332875,0.9998141584,-0.2751972994,0.9771538467,1
154,17.2096498099,-0.499016638,0.0213512238,-0.9191134449,0.1927538491,-0.3650552165,0.249017605,0.0004558748,0.8447695245,0.0371540463,0.1332653111,0.6071273923,1.0215807922,0.3988725068,1.212584278,0.6941583208,0.8780535864,0.9997720713,0.6065252632,0.9814804233,0.9341040502,1
155,-18.4802738091,-1.791327548,-0.0585865511,-0.3175430939,-1.6324233021,-0.0671341546,3.2088543844,0.003432384,0.1008336165,2.6648058371,0.0045069947,0.1667386691,0.9430966108,0.7279353105,0.1954553524,0.935069749,-0.2187480097,0.9982842988,0.9500054128,-0.061587974,0.9977473489,1
156,-4.1290396118,1.4893559621,0.5213037483,0.6119271927,-1.3414967256,0.4768983689,2.2181811818,0.271757598,0.3744548892,1.7996134648,0.2274320543,4.4342387812,1.6842220205,1.8439816847,0.2614540506,1.611069701,0.0813503686,0.8671706357,0.8185424704,0.2272955129,0.8884229226,1
157,0.082422178,0.1484495814,0.5290452383,0.4226286217,-1.3597807255,-0.0414008116,0.0220372782,0.2798888642,0.1786149519,1.8490036215,0.0017140272,1.160034309,1.6973110073,1.5259674795,0.2567170623,0.9594444964,0.9890015811,0.863289341,0.912013939,0.2094530816,0.9991431088,1
158,-8.6333341632,-0.7578708604,-0.0500840943,-0.8974009269,1.3124703671,-0.8589723884,0.5743682411,0.0025084165,0.8053284236,1.7225784646,0.7378335641,0.4686632149,0.9511494349,0.4076277384,3.7153406401,0.4235971521,0.7263011766,0.9987460539,0.6236437903,0.2554624166,0.6532158913,1
159,-2.4799119559,-0.8989421565,0.0745864065,-1.0770990694,-0.4246633024,-0.8299645975,0.8080970007,0.005563132,1.1601424053,0.1803389204,0.6888412332,0.4069999744,1.0774384372,0.340582099,0.6539899449,0.4360647238,0.6224382576,0.9972197233,0.4738848758,0.9111775087,0.6749018842,1
160,-8.5530721779,1.4111720639,0.7858038268,-0.0574695185,-0.3912170522,0.9409176146,1.9914065939,0.6174876543,0.0033027456,0.1530507819,0.8853259574,4.10075894,2.1941699647,0.9441506691,0.6762333622,2.5623315727,0.1589472575,0.7068198756,0.9983490817,0.9244456658,0.5890467497,1
